algorithm,precision,dims,iterations,s,nx,ny,nz,cores_division,substrate_step,init_time,time,std_dev
lstmfpani,S,3,100,1,300,300,300,"1,8,18",1,93,552458.1,151821.5241
lstmfpani,S,3,100,1,300,300,300,"1,8,18",1,61,538588.62,14543.373
lstmfpani,S,3,100,1,300,300,300,"1,8,18",1,69,535068.44,2899.517554
lstmfpani,S,3,100,1,300,300,300,"1,8,18",1,59,539907.42,13929.57625
lstmfpani,S,3,100,1,200,200,200,"1,8,18",1,53,177749.08,1657.592385
lstmfpani,S,3,100,1,200,200,200,"1,8,18",1,63,178089.28,1618.179607
lstmfpani,S,3,100,1,200,200,200,"1,8,18",1,60,177604.46,1605.528427
lstmfpani,S,3,100,1,200,200,200,"1,8,18",1,61,178356.26,1593.934651
lstmfpani,S,3,100,1,200,200,200,"1,8,18",1,59,179946.4,12918.09666
lstmfpani,S,3,100,1,100,100,100,"1,8,18",1,51,36669,42208.85204
lstmfpani,S,3,100,1,100,100,100,"1,8,18",1,54,30753.28,1065.47062
lstmfpani,S,3,100,1,100,100,100,"1,8,18",1,52,30688.16,1096.95904
lstmfpani,S,3,100,1,100,100,100,"1,8,18",1,50,30793.8,1059.383311
lstmfpani,S,3,100,1,100,100,100,"1,8,18",1,53,30732.4,1079.438187
lstmfpani,S,3,100,1,256,256,256,"1,8,18",1,53,351585,17136.61841
lstmfpani,S,3,100,1,256,256,256,"1,8,18",1,63,405270.06,340240.0072
lstmfpani,S,3,100,1,256,256,256,"1,8,18",1,59,352757.8,1155.696586
lstmfpani,S,3,100,1,256,256,256,"1,8,18",1,59,355642.68,10203.5758
lstmfpani,S,3,100,1,256,256,256,"1,8,18",1,60,355630.4,13519.77534
lstmfpani,S,3,100,1,400,400,400,"1,8,18",1,59,1242526.98,24704.94821
lstmfpani,S,3,100,1,400,400,400,"1,8,18",1,73,1256187.2,17951.79586
lstmfpani,S,3,100,1,400,400,400,"1,8,18",1,72,1268337.4,26402.19118
lstmfpani,S,3,100,1,400,400,400,"1,8,18",1,69,1269129.38,20645.35267
lstmfpani,S,3,100,1,400,400,400,"1,8,18",1,77,1311119.74,249406.4684
lstmfpani,S,3,100,1,224,224,224,"1,8,18",1,50,241101.66,44438.10057
lstmfpani,S,3,100,1,224,224,224,"1,8,18",1,77,233913.5,9912.764436
lstmfpani,S,3,100,1,224,224,224,"1,8,18",1,63,232416.24,1162.379844
lstmfpani,S,3,100,1,224,224,224,"1,8,18",1,56,232385.82,1537.718475
lstmfpani,S,3,100,1,224,224,224,"1,8,18",1,57,232603.2,1173.471022
lstmfpani,S,3,100,1,64,64,64,"1,18,8",1,53,41415.96,115545.2112
lstmfpani,S,3,100,1,64,64,64,"1,18,8",1,52,24811.12,1149.74607
lstmfpani,S,3,100,1,64,64,64,"1,18,8",1,51,24752,1106.943269
lstmfpani,S,3,100,1,64,64,64,"1,18,8",1,51,24976.6,1030.939668
lstmfpani,S,3,100,1,64,64,64,"1,18,8",1,52,24883.36,1017.234816
lstmfpani,S,3,100,1,288,288,288,"1,18,8",1,80,573107.74,358194.8227
lstmfpani,S,3,100,1,288,288,288,"1,18,8",1,107,524558.74,72204.5408
lstmfpani,S,3,100,1,288,288,288,"1,18,8",1,64,511349.32,2542.758742
lstmfpani,S,3,100,1,288,288,288,"1,18,8",1,62,511037.54,2172.243045
lstmfpani,S,3,100,1,288,288,288,"1,18,8",1,63,516189,17327.84895
lstmfpani,S,3,100,1,192,192,192,"1,18,8",1,53,209232.14,1669.984623
lstmfpani,S,3,100,1,192,192,192,"1,18,8",1,60,208022.92,1700.297549
lstmfpani,S,3,100,1,192,192,192,"1,18,8",1,64,204866.88,1495.660919
lstmfpani,S,3,100,1,192,192,192,"1,18,8",1,63,204846.86,1607.020112
lstmfpani,S,3,100,1,192,192,192,"1,18,8",1,63,206750.24,12720.74779
lstmfpani,S,3,100,1,160,160,160,"1,18,8",1,50,134492.54,2710.296052
lstmfpani,S,3,100,1,160,160,160,"1,18,8",1,60,134199.82,2453.942002
lstmfpani,S,3,100,1,160,160,160,"1,18,8",1,60,134566.4,2231.487979
lstmfpani,S,3,100,1,160,160,160,"1,18,8",1,59,138907.74,16064.24911
lstmfpani,S,3,100,1,160,160,160,"1,18,8",1,58,134502.22,2522.518006
lstmfpani,S,3,100,1,350,350,350,"1,18,8",1,55,922840.74,20721.45179
lstmfpani,S,3,100,1,350,350,350,"1,18,8",1,84,915418.38,13780.00221
lstmfpani,S,3,100,1,350,350,350,"1,18,8",1,182,980108.98,433194.1676
lstmfpani,S,3,100,1,350,350,350,"1,18,8",1,70,922722.26,21519.85759
lstmfpani,S,3,100,1,350,350,350,"1,18,8",1,71,979071.82,306448.7528
lstmfpani,S,3,100,1,96,96,96,"1,18,8",1,50,50748.92,1789.893649
lstmfpani,S,3,100,1,96,96,96,"1,18,8",1,56,50766.14,1702.978262
lstmfpani,S,3,100,1,96,96,96,"1,18,8",1,56,50694.78,1645.86103
lstmfpani,S,3,100,1,96,96,96,"1,18,8",1,56,50838.5,1722.741365
lstmfpani,S,3,100,1,96,96,96,"1,18,8",1,57,50774.44,1739.789656
lstmfpani,S,3,100,1,128,128,128,"1,18,8",1,51,91550.98,7433.423067
lstmfpani,S,3,100,1,128,128,128,"1,18,8",1,55,89040.74,1502.231591
lstmfpani,S,3,100,1,128,128,128,"1,18,8",1,61,87923.56,1797.20837
lstmfpani,S,3,100,1,128,128,128,"1,18,8",1,57,88054.3,1762.280707
lstmfpani,S,3,100,1,128,128,128,"1,18,8",1,56,87948.86,1398.264267
lstmfpani,S,3,100,1,150,150,150,"1,18,8",1,54,118258.66,3201.412973
lstmfpani,S,3,100,1,150,150,150,"1,18,8",1,75,122957.86,22896.69884
lstmfpani,S,3,100,1,150,150,150,"1,18,8",1,58,119966.96,749.6753954
lstmfpani,S,3,100,1,150,150,150,"1,18,8",1,59,121931.04,12015.82844
lstmfpani,S,3,100,1,150,150,150,"1,18,8",1,57,122142.84,8069.816403
lstmfpani,S,3,100,1,250,250,250,"1,18,8",1,54,364254.92,21990.51306
lstmfpani,S,3,100,1,250,250,250,"1,18,8",1,60,366038.36,17920.49528
lstmfpani,S,3,100,1,250,250,250,"1,18,8",1,66,366736.44,1577.737306
lstmfpani,S,3,100,1,250,250,250,"1,18,8",1,82,368354.18,2810.95427
lstmfpani,S,3,100,1,250,250,250,"1,18,8",1,59,372563.14,18527.55748
lstmfpani,S,3,100,1,300,300,300,"1,18,8",1,56,604268.2,2053.628253
lstmfpani,S,3,100,1,300,300,300,"1,18,8",1,74,604641.84,18683.5346
lstmfpani,S,3,100,1,300,300,300,"1,18,8",1,64,598730.92,1846.324217
lstmfpani,S,3,100,1,300,300,300,"1,18,8",1,87,603790.08,18624.00658
lstmfpani,S,3,100,1,300,300,300,"1,18,8",1,65,598872.96,1889.361701
lstmfpani,S,3,100,1,200,200,200,"1,18,8",1,56,222326.72,15233.63302
lstmfpani,S,3,100,1,200,200,200,"1,18,8",1,82,234522.98,97588.64519
lstmfpani,S,3,100,1,200,200,200,"1,18,8",1,60,219838.84,938.2412773
lstmfpani,S,3,100,1,200,200,200,"1,18,8",1,59,221286.82,925.0453543
lstmfpani,S,3,100,1,200,200,200,"1,18,8",1,79,252834.76,217838.3733
lstmfpani,S,3,100,1,100,100,100,"1,18,8",1,47,54424.22,1799.753175
lstmfpani,S,3,100,1,100,100,100,"1,18,8",1,54,56627.32,1955.78033
lstmfpani,S,3,100,1,100,100,100,"1,18,8",1,62,63213.96,47668.15346
lstmfpani,S,3,100,1,100,100,100,"1,18,8",1,52,57173.48,1984.029448
lstmfpani,S,3,100,1,100,100,100,"1,18,8",1,53,57279.44,1747.324345
lstmfpani,S,3,100,1,256,256,256,"1,18,8",1,51,399505.9,33478.80316
lstmfpani,S,3,100,1,256,256,256,"1,18,8",1,80,398792.46,41071.72922
lstmfpani,S,3,100,1,256,256,256,"1,18,8",1,59,392296.56,1729.095615
lstmfpani,S,3,100,1,256,256,256,"1,18,8",1,89,449767.46,331418.3127
lstmfpani,S,3,100,1,256,256,256,"1,18,8",1,64,389818.4,1497.292102
lstmfpani,S,3,100,1,400,400,400,"1,18,8",1,59,1366514,267698.517
lstmfpani,S,3,100,1,400,400,400,"1,18,8",1,70,1347873.8,36600.124
lstmfpani,S,3,100,1,400,400,400,"1,18,8",1,64,1343396.62,20136.62838
lstmfpani,S,3,100,1,400,400,400,"1,18,8",1,69,1347639.4,19907.22874
lstmfpani,S,3,100,1,400,400,400,"1,18,8",1,65,1345831.82,22467.81914
lstmfpani,S,3,100,1,224,224,224,"1,18,8",1,54,279717.04,1870.530053
lstmfpani,S,3,100,1,224,224,224,"1,18,8",1,63,280484.96,1649.344148
lstmfpani,S,3,100,1,224,224,224,"1,18,8",1,66,274717.18,1608.347409
lstmfpani,S,3,100,1,224,224,224,"1,18,8",1,71,281148.44,15691.38749
lstmfpani,S,3,100,1,224,224,224,"1,18,8",1,60,275129.52,1948.516033
lstmfpani,S,3,100,1,64,64,64,"1,9,16",1,47,14041.18,1263.099421
lstmfpani,S,3,100,1,64,64,64,"1,9,16",1,50,14128.18,1068.558818
lstmfpani,S,3,100,1,64,64,64,"1,9,16",1,52,14053.88,1071.658484
lstmfpani,S,3,100,1,64,64,64,"1,9,16",1,52,14083.22,1081.353528
lstmfpani,S,3,100,1,64,64,64,"1,9,16",1,50,14074.92,1087.717773
lstmfpani,S,3,100,1,50,50,50,"1,9,16",1,49,17007.44,42759.97047
lstmfpani,S,3,100,1,50,50,50,"1,9,16",1,57,11020.86,1016.168844
lstmfpani,S,3,100,1,50,50,50,"1,9,16",1,56,10804.44,992.1197742
lstmfpani,S,3,100,1,50,50,50,"1,9,16",1,57,10799.2,908.8442771
lstmfpani,S,3,100,1,50,50,50,"1,9,16",1,56,10832.52,989.1094022
lstmfpani,S,3,100,1,288,288,288,"1,9,16",1,60,467740.32,20774.99017
lstmfpani,S,3,100,1,288,288,288,"1,9,16",1,64,469501.4,16509.30895
lstmfpani,S,3,100,1,288,288,288,"1,9,16",1,59,517956.12,330198.6226
lstmfpani,S,3,100,1,288,288,288,"1,9,16",1,90,472037.12,19588.34144
lstmfpani,S,3,100,1,288,288,288,"1,9,16",1,62,465488.04,1497.877631
lstmfpani,S,3,100,1,192,192,192,"1,9,16",1,70,204806.36,354197.7065
lstmfpani,S,3,100,1,192,192,192,"1,9,16",1,65,154719.66,1684.478158
lstmfpani,S,3,100,1,192,192,192,"1,9,16",1,143,204263.72,343043.4062
lstmfpani,S,3,100,1,192,192,192,"1,9,16",1,62,155709.66,2155.513634
lstmfpani,S,3,100,1,192,192,192,"1,9,16",1,62,159903.46,14526.03404
lstmfpani,S,3,100,1,160,160,160,"1,9,16",1,50,100699.98,21632.46185
lstmfpani,S,3,100,1,160,160,160,"1,9,16",1,63,98624.2,1586.710887
lstmfpani,S,3,100,1,160,160,160,"1,9,16",1,63,98180.76,1565.594961
lstmfpani,S,3,100,1,160,160,160,"1,9,16",1,62,98201.04,1309.836524
lstmfpani,S,3,100,1,160,160,160,"1,9,16",1,62,99019.26,1523.334157
lstmfpani,S,3,100,1,350,350,350,"1,9,16",1,58,877309.92,17117.51062
lstmfpani,S,3,100,1,350,350,350,"1,9,16",1,67,884010.8,27537.15075
lstmfpani,S,3,100,1,350,350,350,"1,9,16",1,67,881403.14,1710.136603
lstmfpani,S,3,100,1,350,350,350,"1,9,16",1,63,885814.42,18268.37729
lstmfpani,S,3,100,1,350,350,350,"1,9,16",1,70,879504.32,24395.56374
lstmfpani,S,3,100,1,96,96,96,"1,9,16",1,49,89693.38,283522.285
lstmfpani,S,3,100,1,96,96,96,"1,9,16",1,63,30747.7,1476.464185
lstmfpani,S,3,100,1,96,96,96,"1,9,16",1,61,30520.38,1521.48756
lstmfpani,S,3,100,1,96,96,96,"1,9,16",1,62,30771.24,1454.369741
lstmfpani,S,3,100,1,96,96,96,"1,9,16",1,62,30533.9,1489.92521
lstmfpani,S,3,100,1,128,128,128,"1,9,16",1,52,112484.36,406373.4754
lstmfpani,S,3,100,1,128,128,128,"1,9,16",1,56,54608.22,1524.941944
lstmfpani,S,3,100,1,128,128,128,"1,9,16",1,56,54271.1,1372.907036
lstmfpani,S,3,100,1,128,128,128,"1,9,16",1,57,54482,1385.800592
lstmfpani,S,3,100,1,128,128,128,"1,9,16",1,54,54595.1,1412.107606
lstmfpani,S,3,100,1,150,150,150,"1,9,16",1,47,93128.22,25127.13963
lstmfpani,S,3,100,1,150,150,150,"1,9,16",1,60,94159.12,13820.17091
lstmfpani,S,3,100,1,150,150,150,"1,9,16",1,59,89950.12,1719.658846
lstmfpani,S,3,100,1,150,150,150,"1,9,16",1,57,90368.04,1808.231379
lstmfpani,S,3,100,1,150,150,150,"1,9,16",1,58,91135.52,1600.942513
lstmfpani,S,3,100,1,250,250,250,"1,9,16",1,53,385064.36,16300.48016
lstmfpani,S,3,100,1,250,250,250,"1,9,16",1,83,381543.34,2156.448039
lstmfpani,S,3,100,1,250,250,250,"1,9,16",1,89,379024.88,2009.370694
lstmfpani,S,3,100,1,250,250,250,"1,9,16",1,66,383465.66,14883.90546
lstmfpani,S,3,100,1,250,250,250,"1,9,16",1,67,379678.78,1677.185575
lstmfpani,S,3,100,1,300,300,300,"1,9,16",1,58,593999.24,315113.3334
lstmfpani,S,3,100,1,300,300,300,"1,9,16",1,71,536200,2327.939913
lstmfpani,S,3,100,1,300,300,300,"1,9,16",1,71,540528.68,12723.29827
lstmfpani,S,3,100,1,300,300,300,"1,9,16",1,157,542874.46,12239.31548
lstmfpani,S,3,100,1,300,300,300,"1,9,16",1,64,540890.48,1686.075256
lstmfpani,S,3,100,1,200,200,200,"1,9,16",1,51,187892.84,23226.3743
lstmfpani,S,3,100,1,200,200,200,"1,9,16",1,71,190105.5,15641.73321
lstmfpani,S,3,100,1,200,200,200,"1,9,16",1,68,184880.34,1945.897434
lstmfpani,S,3,100,1,200,200,200,"1,9,16",1,67,184880.64,1805.556288
lstmfpani,S,3,100,1,200,200,200,"1,9,16",1,67,184611.02,1839.755859
lstmfpani,S,3,100,1,100,100,100,"1,9,16",1,49,34859.2,1462.499614
lstmfpani,S,3,100,1,100,100,100,"1,9,16",1,57,35086.16,1494.191412
lstmfpani,S,3,100,1,100,100,100,"1,9,16",1,55,34962.16,1486.781603
lstmfpani,S,3,100,1,100,100,100,"1,9,16",1,55,35221.24,1497.42095
lstmfpani,S,3,100,1,100,100,100,"1,9,16",1,55,35002.38,1500.700755
lstmfpani,S,3,100,1,256,256,256,"1,9,16",1,55,345118.14,2001.193634
lstmfpani,S,3,100,1,256,256,256,"1,9,16",1,62,344466.3,1294.12142
lstmfpani,S,3,100,1,256,256,256,"1,9,16",1,71,350916.5,20688.33793
lstmfpani,S,3,100,1,256,256,256,"1,9,16",1,62,347582.68,1783.775495
lstmfpani,S,3,100,1,256,256,256,"1,9,16",1,70,348083.3,1637.317407
lstmfpani,S,3,100,1,400,400,400,"1,9,16",1,59,1194196.68,28377.46913
lstmfpani,S,3,100,1,400,400,400,"1,9,16",1,74,1291920.76,327370.1956
lstmfpani,S,3,100,1,400,400,400,"1,9,16",1,73,1212875.56,19634.45829
lstmfpani,S,3,100,1,400,400,400,"1,9,16",1,64,1213711.3,19507.23141
lstmfpani,S,3,100,1,400,400,400,"1,9,16",1,64,1214209.92,22331.74992
lstmfpani,S,3,100,1,224,224,224,"1,9,16",1,70,273972.28,300991.9977
lstmfpani,S,3,100,1,224,224,224,"1,9,16",1,67,232528.24,1593.397183
lstmfpani,S,3,100,1,224,224,224,"1,9,16",1,67,236969.84,13797.93882
lstmfpani,S,3,100,1,224,224,224,"1,9,16",1,167,285836.18,380951.3278
lstmfpani,S,3,100,1,224,224,224,"1,9,16",1,67,232014.64,1678.493262
lstmfpani,D,3,100,1,64,64,64,"1,12,12",1,51,25616.44,4672.553868
lstmfpani,D,3,100,1,64,64,64,"1,12,12",1,56,25111.3,1395.922322
lstmfpani,D,3,100,1,64,64,64,"1,12,12",1,55,25080.16,1376.324734
lstmfpani,D,3,100,1,64,64,64,"1,12,12",1,55,25089.88,1395.548589
lstmfpani,D,3,100,1,64,64,64,"1,12,12",1,55,25103.02,1387.674537
lstmfpani,D,3,100,1,50,50,50,"1,12,12",1,162,98843.5,571648.6759
lstmfpani,D,3,100,1,50,50,50,"1,12,12",1,53,17371.56,1160.984327
lstmfpani,D,3,100,1,50,50,50,"1,12,12",1,54,17498.1,1472.849215
lstmfpani,D,3,100,1,50,50,50,"1,12,12",1,54,17528.78,1195.067568
lstmfpani,D,3,100,1,50,50,50,"1,12,12",1,54,17604.76,1234.701738
lstmfpani,D,3,100,1,288,288,288,"1,12,12",1,57,959088.42,44646.36507
lstmfpani,D,3,100,1,288,288,288,"1,12,12",1,147,1038316.46,453253.7173
lstmfpani,D,3,100,1,288,288,288,"1,12,12",1,148,1121661.04,774189.5978
lstmfpani,D,3,100,1,288,288,288,"1,12,12",1,68,972552.38,12595.28259
lstmfpani,D,3,100,1,288,288,288,"1,12,12",1,68,973285.44,16642.7307
lstmfpani,D,3,100,1,192,192,192,"1,12,12",1,53,305285.36,200965.0728
lstmfpani,D,3,100,1,192,192,192,"1,12,12",1,65,278000.74,1555.318936
lstmfpani,D,3,100,1,192,192,192,"1,12,12",1,64,277941.94,1882.133251
lstmfpani,D,3,100,1,192,192,192,"1,12,12",1,63,283064.88,16805.37744
lstmfpani,D,3,100,1,192,192,192,"1,12,12",1,64,278081.72,1608.740663
lstmfpani,D,3,100,1,160,160,160,"1,12,12",1,64,177427.48,1669.045251
lstmfpani,D,3,100,1,160,160,160,"1,12,12",1,63,182603.06,16562.93271
lstmfpani,D,3,100,1,160,160,160,"1,12,12",1,64,177864.48,1692.000712
lstmfpani,D,3,100,1,160,160,160,"1,12,12",1,63,178382.22,1907.668454
lstmfpani,D,3,100,1,160,160,160,"1,12,12",1,62,177970.4,1686.61634
lstmfpani,D,3,100,1,350,350,350,"1,12,12",1,59,1581848.14,43446.54244
lstmfpani,D,3,100,1,350,350,350,"1,12,12",1,130,1769121.52,955587.5399
lstmfpani,D,3,100,1,350,350,350,"1,12,12",1,66,1584846.14,20368.78072
lstmfpani,D,3,100,1,350,350,350,"1,12,12",1,66,1585534.74,19117.97644
lstmfpani,D,3,100,1,350,350,350,"1,12,12",1,126,1655709.08,303479.3219
lstmfpani,D,3,100,1,96,96,96,"1,12,12",1,201,89516.92,292183.7108
lstmfpani,D,3,100,1,96,96,96,"1,12,12",1,59,48032.28,1704.680944
lstmfpani,D,3,100,1,96,96,96,"1,12,12",1,55,107280.96,256864.4291
lstmfpani,D,3,100,1,96,96,96,"1,12,12",1,57,48031.26,1663.501245
lstmfpani,D,3,100,1,96,96,96,"1,12,12",1,56,48188.92,1609.142577
lstmfpani,D,3,100,1,128,128,128,"1,12,12",1,49,98149.88,3291.46953
lstmfpani,D,3,100,1,128,128,128,"1,12,12",1,63,98453.24,1529.375226
lstmfpani,D,3,100,1,128,128,128,"1,12,12",1,60,98785.86,1146.127934
lstmfpani,D,3,100,1,128,128,128,"1,12,12",1,59,98811.88,1233.770994
lstmfpani,D,3,100,1,128,128,128,"1,12,12",1,56,98670.54,1016.420842
lstmfpani,D,3,100,1,150,150,150,"1,12,12",1,49,149253.76,2205.439871
lstmfpani,D,3,100,1,150,150,150,"1,12,12",1,61,148759.66,1390.936398
lstmfpani,D,3,100,1,150,150,150,"1,12,12",1,63,148989.98,1670.780279
lstmfpani,D,3,100,1,150,150,150,"1,12,12",1,62,148882.56,1434.868289
lstmfpani,D,3,100,1,150,150,150,"1,12,12",1,62,148977.82,1461.325901
lstmfpani,D,3,100,1,250,250,250,"1,12,12",1,230,747548.88,530000.6842
lstmfpani,D,3,100,1,250,250,250,"1,12,12",1,138,673592.4,84122.07866
lstmfpani,D,3,100,1,250,250,250,"1,12,12",1,63,665503.98,16224.6127
lstmfpani,D,3,100,1,250,250,250,"1,12,12",1,80,677668.6,123067.776
lstmfpani,D,3,100,1,250,250,250,"1,12,12",1,66,664786.48,17670.28708
lstmfpani,D,3,100,1,300,300,300,"1,12,12",1,57,1016486.2,249436.3415
lstmfpani,D,3,100,1,300,300,300,"1,12,12",1,77,976005.52,22899.22971
lstmfpani,D,3,100,1,300,300,300,"1,12,12",1,66,975905.92,21688.29942
lstmfpani,D,3,100,1,300,300,300,"1,12,12",1,67,975510.56,27654.36675
lstmfpani,D,3,100,1,300,300,300,"1,12,12",1,61,988401.24,8947.934614
lstmfpani,D,3,100,1,200,200,200,"1,12,12",1,53,353202.66,1095.510102
lstmfpani,D,3,100,1,200,200,200,"1,12,12",1,62,357673.94,16238.7394
lstmfpani,D,3,100,1,200,200,200,"1,12,12",1,68,350251.44,1437.000239
lstmfpani,D,3,100,1,200,200,200,"1,12,12",1,63,350128.2,1334.706889
lstmfpani,D,3,100,1,200,200,200,"1,12,12",1,62,354387.42,15546.73072
lstmfpani,D,3,100,1,100,100,100,"1,12,12",1,59,61649.4,16826.0611
lstmfpani,D,3,100,1,100,100,100,"1,12,12",1,62,60348.58,1663.611398
lstmfpani,D,3,100,1,100,100,100,"1,12,12",1,62,59849.4,1750.759732
lstmfpani,D,3,100,1,100,100,100,"1,12,12",1,63,59539.9,1637.616955
lstmfpani,D,3,100,1,100,100,100,"1,12,12",1,63,59795.88,1644.793004
lstmfpani,D,3,100,1,256,256,256,"1,12,12",1,58,679589,101427.4147
lstmfpani,D,3,100,1,256,256,256,"1,12,12",1,64,670330.3,16895.85735
lstmfpani,D,3,100,1,256,256,256,"1,12,12",1,62,665292.38,2064.332278
lstmfpani,D,3,100,1,256,256,256,"1,12,12",1,130,705501.4,248143.3397
lstmfpani,D,3,100,1,256,256,256,"1,12,12",1,78,672450.3,10631.75339
lstmfpani,D,3,100,1,400,400,400,"1,12,12",1,58,2410006.28,42701.35067
lstmfpani,D,3,100,1,400,400,400,"1,12,12",1,88,2542986.52,314694.6993
lstmfpani,D,3,100,1,400,400,400,"1,12,12",1,89,2483153.1,34491.15916
lstmfpani,D,3,100,1,400,400,400,"1,12,12",1,84,2481026.9,33542.7361
lstmfpani,D,3,100,1,400,400,400,"1,12,12",1,95,2555559.84,374847.2643
lstmfpani,D,3,100,1,224,224,224,"1,12,12",1,266,453777.3,177381.316
lstmfpani,D,3,100,1,224,224,224,"1,12,12",1,132,451245.9,122956.9781
lstmfpani,D,3,100,1,224,224,224,"1,12,12",1,65,429829.96,2146.834302
lstmfpani,D,3,100,1,224,224,224,"1,12,12",1,65,430042.54,1969.037005
lstmfpani,D,3,100,1,224,224,224,"1,12,12",1,66,433691.22,18556.16023
lstmfpani,D,3,100,1,288,288,288,"1,3,48",1,58,842556.8,27855.41603
lstmfpani,D,3,100,1,288,288,288,"1,3,48",1,62,870891.26,325805.1435
lstmfpani,D,3,100,1,288,288,288,"1,3,48",1,70,848159.9,19147.14971
lstmfpani,D,3,100,1,288,288,288,"1,3,48",1,65,851053.52,21340.52726
lstmfpani,D,3,100,1,288,288,288,"1,3,48",1,74,848947.6,4034.804778
lstmfpani,D,3,100,1,192,192,192,"1,3,48",1,54,292830.04,28810.57121
lstmfpani,D,3,100,1,192,192,192,"1,3,48",1,68,285904.96,2183.932489
lstmfpani,D,3,100,1,192,192,192,"1,3,48",1,65,285648.84,1655.835153
lstmfpani,D,3,100,1,192,192,192,"1,3,48",1,63,283916.46,2258.852374
lstmfpani,D,3,100,1,192,192,192,"1,3,48",1,65,286989.36,17333.46551
lstmfpani,D,3,100,1,160,160,160,"1,3,48",1,52,196151.8,1382.084744
lstmfpani,D,3,100,1,160,160,160,"1,3,48",1,69,197004.04,1151.535288
lstmfpani,D,3,100,1,160,160,160,"1,3,48",1,67,200834.26,15161.74696
lstmfpani,D,3,100,1,160,160,160,"1,3,48",1,66,197525.34,1575.542467
lstmfpani,D,3,100,1,160,160,160,"1,3,48",1,66,197141.14,1375.620093
lstmfpani,D,3,100,1,350,350,350,"1,3,48",1,59,1638858.22,18752.6097
lstmfpani,D,3,100,1,350,350,350,"1,3,48",1,100,1746265.54,227509.9983
lstmfpani,D,3,100,1,350,350,350,"1,3,48",1,98,1737686.34,28238.35068
lstmfpani,D,3,100,1,350,350,350,"1,3,48",1,96,1728118.72,23240.52976
lstmfpani,D,3,100,1,350,350,350,"1,3,48",1,72,1734122.16,38312.76364
lstmfpani,D,3,100,1,150,150,150,"1,3,48",1,59,179538.74,41331.64313
lstmfpani,D,3,100,1,150,150,150,"1,3,48",1,65,178298.82,16252.96836
lstmfpani,D,3,100,1,150,150,150,"1,3,48",1,64,174608.68,1781.694311
lstmfpani,D,3,100,1,150,150,150,"1,3,48",1,66,174010.48,1429.101399
lstmfpani,D,3,100,1,150,150,150,"1,3,48",1,66,174766.06,1797.823789
lstmfpani,D,3,100,1,250,250,250,"1,3,48",1,57,649858.06,1897.814463
lstmfpani,D,3,100,1,250,250,250,"1,3,48",1,64,648376.2,24645.46448
lstmfpani,D,3,100,1,250,250,250,"1,3,48",1,82,653850.26,10245.03012
lstmfpani,D,3,100,1,250,250,250,"1,3,48",1,66,653993.4,12943.33729
lstmfpani,D,3,100,1,250,250,250,"1,3,48",1,77,655406.84,15786.82969
lstmfpani,D,3,100,1,300,300,300,"1,3,48",1,55,1100595.7,24512.90165
lstmfpani,D,3,100,1,300,300,300,"1,3,48",1,93,1104515.68,19503.83753
lstmfpani,D,3,100,1,300,300,300,"1,3,48",1,87,1101722.52,27142.46596
lstmfpani,D,3,100,1,300,300,300,"1,3,48",1,76,1101466.64,18249.16972
lstmfpani,D,3,100,1,300,300,300,"1,3,48",1,74,1102571.3,30943.13733
lstmfpani,D,3,100,1,200,200,200,"1,3,48",1,53,354213.6,17891.77738
lstmfpani,D,3,100,1,200,200,200,"1,3,48",1,63,349101,1436.114605
lstmfpani,D,3,100,1,200,200,200,"1,3,48",1,64,348709.76,1440.382832
lstmfpani,D,3,100,1,200,200,200,"1,3,48",1,64,352473.86,15752.45993
lstmfpani,D,3,100,1,200,200,200,"1,3,48",1,64,354286.52,3379.517032
lstmfpani,D,3,100,1,256,256,256,"1,3,48",1,56,676896.04,16637.65238
lstmfpani,D,3,100,1,256,256,256,"1,3,48",1,67,674046.58,12961.18461
lstmfpani,D,3,100,1,256,256,256,"1,3,48",1,63,675449.1,13477.38634
lstmfpani,D,3,100,1,256,256,256,"1,3,48",1,75,680217.82,16198.32637
lstmfpani,D,3,100,1,256,256,256,"1,3,48",1,65,726932.52,307980.3353
lstmfpani,D,3,100,1,400,400,400,"1,3,48",1,432,2816940.06,648494.734
lstmfpani,D,3,100,1,400,400,400,"1,3,48",1,121,2770906.56,381803.4193
lstmfpani,D,3,100,1,400,400,400,"1,3,48",1,115,2708772.56,279163.2405
lstmfpani,D,3,100,1,400,400,400,"1,3,48",1,126,2732347.42,280286.1596
lstmfpani,D,3,100,1,400,400,400,"1,3,48",1,132,2712571.42,67611.04629
lstmfpani,D,3,100,1,224,224,224,"1,3,48",1,57,451122.5,118434.7238
lstmfpani,D,3,100,1,224,224,224,"1,3,48",1,63,436378.44,12627.52333
lstmfpani,D,3,100,1,224,224,224,"1,3,48",1,64,437428.42,11663.29405
lstmfpani,D,3,100,1,224,224,224,"1,3,48",1,150,457754.7,166927.9358
lstmfpani,D,3,100,1,224,224,224,"1,3,48",1,3437,491266.02,252671.6058
lstmfpani,D,3,100,1,288,288,288,"1,4,36",1,58,863023.42,212439.1986
lstmfpani,D,3,100,1,288,288,288,"1,4,36",1,140,956529.56,833736.4104
lstmfpani,D,3,100,1,288,288,288,"1,4,36",1,64,835526.64,1759.949587
lstmfpani,D,3,100,1,288,288,288,"1,4,36",1,63,839952.98,16704.80303
lstmfpani,D,3,100,1,288,288,288,"1,4,36",1,64,838991.86,21941.85943
