algorithm,precision,dims,iterations,s,nx,ny,nz,cores_division,substrate_step,init_time,time,std_dev
lstmfpai,D,3,100,1,200,200,200,"1,12,12",1,61,365437.82,1072.975781
lstmfpai,D,3,100,1,100,100,100,"1,12,12",1,50,74873.62,1796.94041
lstmfpai,D,3,100,1,100,100,100,"1,12,12",1,65,75696.2,1607.49461
lstmfpai,D,3,100,1,100,100,100,"1,12,12",1,57,75865.28,1600.406099
lstmfpai,D,3,100,1,100,100,100,"1,12,12",1,55,76094.82,1608.702504
lstmfpai,D,3,100,1,100,100,100,"1,12,12",1,57,76416.74,1499.188925
lstmfpai,D,3,100,1,256,256,256,"1,12,12",1,60,745673.14,2777.031674
lstmfpai,D,3,100,1,256,256,256,"1,12,12",1,74,799573.68,253763.2581
lstmfpai,D,3,100,1,256,256,256,"1,12,12",1,75,746047.22,1660.328549
lstmfpai,D,3,100,1,256,256,256,"1,12,12",1,68,748798.06,17415.06386
lstmfpai,D,3,100,1,256,256,256,"1,12,12",1,68,753872.34,17352.89959
lstmfpai,D,3,100,1,400,400,400,"1,12,12",1,77,2697563.88,250127.4243
lstmfpai,D,3,100,1,400,400,400,"1,12,12",1,76,2676143.82,40626.002
lstmfpai,D,3,100,1,400,400,400,"1,12,12",1,73,2676370.08,39359.27522
lstmfpai,D,3,100,1,400,400,400,"1,12,12",1,81,2726688.8,281243.1519
lstmfpai,D,3,100,1,400,400,400,"1,12,12",1,68,2673488.92,42470.78249
lstmfpai,D,3,100,1,224,224,224,"1,12,12",1,60,566883.34,272530.5055
lstmfpai,D,3,100,1,224,224,224,"1,12,12",1,78,505367.8,15684.57684
lstmfpai,D,3,100,1,224,224,224,"1,12,12",1,86,507287.64,14021.07783
lstmfpai,D,3,100,1,224,224,224,"1,12,12",1,88,505883.94,23768.19569
lstmfpai,D,3,100,1,224,224,224,"1,12,12",1,89,502307.7,4881.309297
lstmfpai,D,3,100,1,64,64,64,"1,3,48",1,216,127771.92,572439.1953
lstmfpai,D,3,100,1,64,64,64,"1,3,48",1,63,46431.64,1582.913336
lstmfpai,D,3,100,1,64,64,64,"1,3,48",1,65,46789,1567.253138
lstmfpai,D,3,100,1,64,64,64,"1,3,48",1,1601,48169.74,12546.36134
lstmfpai,D,3,100,1,64,64,64,"1,3,48",1,79,48730.14,5968.250477
lstmfpai,D,3,100,1,50,50,50,"1,3,48",1,286,135602.26,754476.2207
lstmfpai,D,3,100,1,50,50,50,"1,3,48",1,61,28205.86,1432.452568
lstmfpai,D,3,100,1,50,50,50,"1,3,48",1,60,28240.5,1399.750153
lstmfpai,D,3,100,1,50,50,50,"1,3,48",1,58,28175.24,1368.374796
lstmfpai,D,3,100,1,50,50,50,"1,3,48",1,57,28327.74,1409.854458
lstmfpai,D,3,100,1,288,288,288,"1,3,48",1,86,1047019.52,18162.30101
lstmfpai,D,3,100,1,288,288,288,"1,3,48",1,71,1044938.38,22334.07159
lstmfpai,D,3,100,1,288,288,288,"1,3,48",1,80,1035682.92,20989.75599
lstmfpai,D,3,100,1,288,288,288,"1,3,48",1,80,1104535.54,353249.0239
lstmfpai,D,3,100,1,288,288,288,"1,3,48",1,73,1046049.74,28039.98114
lstmfpai,D,3,100,1,192,192,192,"1,3,48",1,53,367737.24,16903.70171
lstmfpai,D,3,100,1,192,192,192,"1,3,48",1,82,363180.78,1991.472483
lstmfpai,D,3,100,1,192,192,192,"1,3,48",1,71,361596.7,1472.491769
lstmfpai,D,3,100,1,192,192,192,"1,3,48",1,77,369183.32,17412.12687
lstmfpai,D,3,100,1,192,192,192,"1,3,48",1,69,364351.4,2568.078379
lstmfpai,D,3,100,1,160,160,160,"1,3,48",1,152,375072.56,331963.8421
lstmfpai,D,3,100,1,160,160,160,"1,3,48",1,2693,388885.18,379377.6124
lstmfpai,D,3,100,1,160,160,160,"1,3,48",1,71,325140.42,1454.823894
lstmfpai,D,3,100,1,160,160,160,"1,3,48",1,81,330255.92,24468.61459
lstmfpai,D,3,100,1,160,160,160,"1,3,48",1,69,327110.98,1098.384896
lstmfpai,D,3,100,1,350,350,350,"1,3,48",1,89,2136957.16,35286.16923
lstmfpai,D,3,100,1,350,350,350,"1,3,48",1,79,2070953.42,15573.22951
lstmfpai,D,3,100,1,350,350,350,"1,3,48",1,108,2131042.78,340004.2347
lstmfpai,D,3,100,1,350,350,350,"1,3,48",1,93,2072467.32,28202.98421
lstmfpai,D,3,100,1,350,350,350,"1,3,48",1,85,2038565.42,27295.43955
lstmfpai,D,3,100,1,96,96,96,"1,3,48",1,50,65706.2,1546.859748
lstmfpai,D,3,100,1,96,96,96,"1,3,48",1,63,66750.56,1198.812482
lstmfpai,D,3,100,1,96,96,96,"1,3,48",1,63,67754.68,1176.769722
lstmfpai,D,3,100,1,96,96,96,"1,3,48",1,58,67751.9,1122.319246
lstmfpai,D,3,100,1,96,96,96,"1,3,48",1,68,67498.72,1341.938494
lstmfpai,D,3,100,1,128,128,128,"1,3,48",1,63,153795.56,24805.56001
lstmfpai,D,3,100,1,128,128,128,"1,3,48",1,67,150166.44,768.6852453
lstmfpai,D,3,100,1,128,128,128,"1,3,48",1,65,150446.94,730.8680704
lstmfpai,D,3,100,1,128,128,128,"1,3,48",1,66,150898.8,1183.117577
lstmfpai,D,3,100,1,128,128,128,"1,3,48",1,62,154248.78,13739.07116
lstmfpai,D,3,100,1,150,150,150,"1,3,48",1,7007,295718.32,395409.8462
lstmfpai,D,3,100,1,150,150,150,"1,3,48",1,96,245461.6,40709.76507
lstmfpai,D,3,100,1,150,150,150,"1,3,48",1,66,239522.38,460.6417215
lstmfpai,D,3,100,1,150,150,150,"1,3,48",1,63,239614.26,899.4633469
lstmfpai,D,3,100,1,150,150,150,"1,3,48",1,62,243601.26,16990.62788
lstmfpai,D,3,100,1,250,250,250,"1,3,48",1,328,887942.42,245028.2925
lstmfpai,D,3,100,1,250,250,250,"1,3,48",1,92,869771.84,148967.7517
lstmfpai,D,3,100,1,250,250,250,"1,3,48",1,94,868001.44,81662.71922
lstmfpai,D,3,100,1,250,250,250,"1,3,48",1,100,854599,20195.6348
lstmfpai,D,3,100,1,250,250,250,"1,3,48",1,92,858761.3,71366.9003
lstmfpai,D,3,100,1,300,300,300,"1,3,48",1,258,1375744.22,266818.9347
lstmfpai,D,3,100,1,300,300,300,"1,3,48",1,84,1343538.3,17264.45024
lstmfpai,D,3,100,1,300,300,300,"1,3,48",1,91,1345050.04,38486.13577
lstmfpai,D,3,100,1,300,300,300,"1,3,48",1,11165,1338525.34,15249.22827
lstmfpai,D,3,100,1,300,300,300,"1,3,48",1,72,1350229.06,80777.03029
lstmfpai,D,3,100,1,200,200,200,"1,3,48",1,231,491487.8,355016.1308
lstmfpai,D,3,100,1,200,200,200,"1,3,48",1,91,451650.4,78833.34204
lstmfpai,D,3,100,1,200,200,200,"1,3,48",1,89,460840.4,102569.984
lstmfpai,D,3,100,1,200,200,200,"1,3,48",1,89,458536.48,112947.1585
lstmfpai,D,3,100,1,200,200,200,"1,3,48",1,85,451259.68,49237.2864
lstmfpai,D,3,100,1,100,100,100,"1,3,48",1,179,124004.58,300518.3866
lstmfpai,D,3,100,1,100,100,100,"1,3,48",1,65,81024.6,1532.431414
lstmfpai,D,3,100,1,100,100,100,"1,3,48",1,62,81293.84,1591.419195
lstmfpai,D,3,100,1,100,100,100,"1,3,48",1,63,81343.04,1525.779669
lstmfpai,D,3,100,1,100,100,100,"1,3,48",1,64,81910.94,3237.46275
lstmfpai,D,3,100,1,256,256,256,"1,3,48",1,3377,864668.8,272472.9569
lstmfpai,D,3,100,1,256,256,256,"1,3,48",1,11876,845178.94,107861.8628
lstmfpai,D,3,100,1,256,256,256,"1,3,48",1,85,827090.26,38915.923
lstmfpai,D,3,100,1,256,256,256,"1,3,48",1,68,828250.98,17180.56538
lstmfpai,D,3,100,1,256,256,256,"1,3,48",1,66,827072.74,14702.48798
lstmfpai,D,3,100,1,400,400,400,"1,3,48",1,113,2978414.48,34615.63335
lstmfpai,D,3,100,1,400,400,400,"1,3,48",1,74,2962363.4,278020.245
lstmfpai,D,3,100,1,400,400,400,"1,3,48",1,94,2924737.18,35833.702
lstmfpai,D,3,100,1,400,400,400,"1,3,48",1,87,2944431.44,244153.6932
lstmfpai,D,3,100,1,400,400,400,"1,3,48",1,88,2721706.86,42793.93998
lstmfpai,D,3,100,1,224,224,224,"1,3,48",1,63,545599.26,38965.162
lstmfpai,D,3,100,1,224,224,224,"1,3,48",1,73,537194.58,2059.522771
lstmfpai,D,3,100,1,224,224,224,"1,3,48",1,80,542528.04,16851.85652
lstmfpai,D,3,100,1,224,224,224,"1,3,48",1,80,537368.2,2319.351642
lstmfpai,D,3,100,1,224,224,224,"1,3,48",1,65,541757.8,18044.52107
lstmfpai,D,3,100,1,64,64,64,"1,4,36",1,183,113529.52,297194.936
lstmfpai,D,3,100,1,64,64,64,"1,4,36",1,84,53328.68,109358.3836
lstmfpai,D,3,100,1,64,64,64,"1,4,36",1,63,37473,1709.210543
lstmfpai,D,3,100,1,64,64,64,"1,4,36",1,62,37602.72,1489.357379
lstmfpai,D,3,100,1,64,64,64,"1,4,36",1,62,37323.52,1482.277831
lstmfpai,D,3,100,1,50,50,50,"1,4,36",1,49,22604.22,1412.692115
lstmfpai,D,3,100,1,50,50,50,"1,4,36",1,63,22479.36,1297.339104
lstmfpai,D,3,100,1,50,50,50,"1,4,36",1,61,22545.26,1320.628938
lstmfpai,D,3,100,1,50,50,50,"1,4,36",1,60,22611.64,1356.892033
lstmfpai,D,3,100,1,50,50,50,"1,4,36",1,62,22673.9,1828.52169
lstmfpai,D,3,100,1,288,288,288,"1,4,36",1,72,998932.5,18896.38812
lstmfpai,D,3,100,1,288,288,288,"1,4,36",1,73,996352.38,20597.78264
lstmfpai,D,3,100,1,288,288,288,"1,4,36",1,66,1003795.6,24063.31858
lstmfpai,D,3,100,1,288,288,288,"1,4,36",1,78,998666.06,18852.2631
lstmfpai,D,3,100,1,288,288,288,"1,4,36",1,69,1000901.4,21777.97786
lstmfpai,D,3,100,1,192,192,192,"1,4,36",1,203,455618.58,510181.7297
lstmfpai,D,3,100,1,192,192,192,"1,4,36",1,75,385247.06,12982.62997
lstmfpai,D,3,100,1,192,192,192,"1,4,36",1,66,441301.6,370457.3878
lstmfpai,D,3,100,1,192,192,192,"1,4,36",1,89,397176.62,96510.57539
lstmfpai,D,3,100,1,192,192,192,"1,4,36",1,61,387632.12,14616.91653
lstmfpai,D,3,100,1,160,160,160,"1,4,36",1,262,276577.2,257119.9368
lstmfpai,D,3,100,1,160,160,160,"1,4,36",1,23097,237912.52,17186.97726
lstmfpai,D,3,100,1,160,160,160,"1,4,36",1,68,235474.82,1189.162271
lstmfpai,D,3,100,1,160,160,160,"1,4,36",1,67,235531.32,802.3471428
lstmfpai,D,3,100,1,160,160,160,"1,4,36",1,72,235537.22,706.664568
lstmfpai,D,3,100,1,350,350,350,"1,4,36",1,77,1919149.6,226388.6025
lstmfpai,D,3,100,1,350,350,350,"1,4,36",1,77,1895366.66,33701.25245
lstmfpai,D,3,100,1,350,350,350,"1,4,36",1,77,1914354.28,30641.40537
lstmfpai,D,3,100,1,350,350,350,"1,4,36",1,71,1949960.18,224717.1863
lstmfpai,D,3,100,1,350,350,350,"1,4,36",1,71,1915123.14,38999.64528
lstmfpai,D,3,100,1,96,96,96,"1,4,36",1,179,102311,203448.6688
lstmfpai,D,3,100,1,96,96,96,"1,4,36",1,63,69701.96,1640.6915
lstmfpai,D,3,100,1,96,96,96,"1,4,36",1,682,84501.12,104339.9052
lstmfpai,D,3,100,1,96,96,96,"1,4,36",1,63,69614.78,1772.766045
lstmfpai,D,3,100,1,96,96,96,"1,4,36",1,64,69727.56,1699.234171
lstmfpai,D,3,100,1,128,128,128,"1,4,36",1,203,153643.7,257154.6425
lstmfpai,D,3,100,1,128,128,128,"1,4,36",1,73,116934.82,878.1327164
lstmfpai,D,3,100,1,128,128,128,"1,4,36",1,59,117250.72,762.0937486
lstmfpai,D,3,100,1,128,128,128,"1,4,36",1,71,117200.82,519.2977832
lstmfpai,D,3,100,1,128,128,128,"1,4,36",1,60,117359.56,1214.352274
lstmfpai,D,3,100,1,150,150,150,"1,4,36",1,16448,269407.12,383258.4472
lstmfpai,D,3,100,1,150,150,150,"1,4,36",1,78,212789.18,1344.045456
lstmfpai,D,3,100,1,150,150,150,"1,4,36",1,71,212954.78,1317.214231
lstmfpai,D,3,100,1,150,150,150,"1,4,36",1,65,212712.3,1197.711221
lstmfpai,D,3,100,1,150,150,150,"1,4,36",1,64,212609.44,1334.084452
lstmfpai,D,3,100,1,250,250,250,"1,4,36",1,67,692465.02,2304.114758
lstmfpai,D,3,100,1,250,250,250,"1,4,36",1,88,690521.56,19667.58206
lstmfpai,D,3,100,1,250,250,250,"1,4,36",1,82,755510.84,339879.2534
lstmfpai,D,3,100,1,250,250,250,"1,4,36",1,67,695785.54,26748.75272
lstmfpai,D,3,100,1,250,250,250,"1,4,36",1,67,696527.22,17337.43598
lstmfpai,D,3,100,1,300,300,300,"1,4,36",1,76,1274282.68,17572.19075
lstmfpai,D,3,100,1,300,300,300,"1,4,36",1,80,1267706.58,19315.96974
lstmfpai,D,3,100,1,300,300,300,"1,4,36",1,73,1312619.36,284149.0589
lstmfpai,D,3,100,1,300,300,300,"1,4,36",1,75,1268045.24,13465.09504
lstmfpai,D,3,100,1,300,300,300,"1,4,36",1,90,1257048.48,17870.01386
lstmfpai,D,3,100,1,200,200,200,"1,4,36",1,67,444481.54,260164.027
lstmfpai,D,3,100,1,200,200,200,"1,4,36",1,67,394430.06,22578.27151
lstmfpai,D,3,100,1,200,200,200,"1,4,36",1,63,388568.18,1884.677486
lstmfpai,D,3,100,1,200,200,200,"1,4,36",1,71,388445.02,1734.870767
lstmfpai,D,3,100,1,200,200,200,"1,4,36",1,62,388602.54,1694.532162
lstmfpai,D,3,100,1,100,100,100,"1,4,36",1,54,69102.08,22326.93199
lstmfpai,D,3,100,1,100,100,100,"1,4,36",1,2083,64836.58,1652.366776
lstmfpai,D,3,100,1,100,100,100,"1,4,36",1,57,65292.5,2014.811696
lstmfpai,D,3,100,1,100,100,100,"1,4,36",1,56,65054.2,1578.347364
lstmfpai,D,3,100,1,100,100,100,"1,4,36",1,67,65163.88,1621.324442
lstmfpai,D,3,100,1,256,256,256,"1,4,36",1,243,906240.68,753192.7574
lstmfpai,D,3,100,1,256,256,256,"1,4,36",1,102,863864.7,287680.3436
lstmfpai,D,3,100,1,256,256,256,"1,4,36",1,88,817115,73338.2915
lstmfpai,D,3,100,1,256,256,256,"1,4,36",1,3036,806174.32,78447.10609
lstmfpai,D,3,100,1,256,256,256,"1,4,36",1,78,801013.32,37087.58193
lstmfpai,D,3,100,1,400,400,400,"1,4,36",1,192,2963601.06,349272.7533
lstmfpai,D,3,100,1,400,400,400,"1,4,36",1,115,2813817,53094.57274
lstmfpai,D,3,100,1,400,400,400,"1,4,36",1,129,2920258.42,246927.2396
lstmfpai,D,3,100,1,400,400,400,"1,4,36",1,108,2791881.08,27150.97448
lstmfpai,D,3,100,1,400,400,400,"1,4,36",1,107,2850340.08,246484.1264
lstmfpai,D,3,100,1,224,224,224,"1,4,36",1,3282,603652.94,460371.0685
lstmfpai,D,3,100,1,224,224,224,"1,4,36",1,102,550014.94,121698.9691
lstmfpai,D,3,100,1,224,224,224,"1,4,36",1,93,541079.66,42456.14215
lstmfpai,D,3,100,1,224,224,224,"1,4,36",1,94,540092.58,28923.7794
lstmfpai,D,3,100,1,224,224,224,"1,4,36",1,83,541398.96,50739.74911
lstmfpai,D,3,100,1,64,64,64,"1,6,24",1,48,35860,1483.77722
lstmfpai,D,3,100,1,64,64,64,"1,6,24",1,1248,35899.92,1428.379415
lstmfpai,D,3,100,1,64,64,64,"1,6,24",1,1676,35802.76,1436.749965
lstmfpai,D,3,100,1,64,64,64,"1,6,24",1,75,36047.3,1422.642179
lstmfpai,D,3,100,1,64,64,64,"1,6,24",1,846,35687.38,1458.141487
lstmfpai,D,3,100,1,50,50,50,"1,6,24",1,45,20605.28,1322.638863
lstmfpai,D,3,100,1,50,50,50,"1,6,24",1,56,20537.62,1259.499851
lstmfpai,D,3,100,1,50,50,50,"1,6,24",1,60,20588.26,1239.334496
lstmfpai,D,3,100,1,50,50,50,"1,6,24",1,56,20569.28,1180.252075
lstmfpai,D,3,100,1,50,50,50,"1,6,24",1,96,20716.38,1250.120312
lstmfpai,D,3,100,1,288,288,288,"1,6,24",1,89,1004193.04,31865.39238
lstmfpai,D,3,100,1,288,288,288,"1,6,24",1,69,1058575.82,379395.6884
lstmfpai,D,3,100,1,288,288,288,"1,6,24",1,85,998810.66,13718.76412
lstmfpai,D,3,100,1,288,288,288,"1,6,24",1,79,1004098.06,23592.64992
lstmfpai,D,3,100,1,288,288,288,"1,6,24",1,76,1001661.4,29925.21175
lstmfpai,D,3,100,1,192,192,192,"1,6,24",1,54,360327.68,5934.659473
lstmfpai,D,3,100,1,192,192,192,"1,6,24",1,62,359940.14,1293.479818
lstmfpai,D,3,100,1,192,192,192,"1,6,24",1,58,364162.32,18698.44694
lstmfpai,D,3,100,1,192,192,192,"1,6,24",1,60,359893.04,835.6818524
lstmfpai,D,3,100,1,192,192,192,"1,6,24",1,58,359756.9,1093.693252
lstmfpai,D,3,100,1,160,160,160,"1,6,24",1,48,216906.28,8061.327462
lstmfpai,D,3,100,1,160,160,160,"1,6,24",1,63,216512.7,1387.711011
lstmfpai,D,3,100,1,160,160,160,"1,6,24",1,60,279921.28,279198.0945
lstmfpai,D,3,100,1,160,160,160,"1,6,24",1,58,217333.54,13724.36306
lstmfpai,D,3,100,1,160,160,160,"1,6,24",1,58,217320.34,8842.468073
lstmfpai,D,3,100,1,350,350,350,"1,6,24",1,88,1898250.22,36738.91448
lstmfpai,D,3,100,1,350,350,350,"1,6,24",1,88,1919866.6,277345.5752
lstmfpai,D,3,100,1,350,350,350,"1,6,24",1,82,1838945.46,25315.78441
lstmfpai,D,3,100,1,350,350,350,"1,6,24",1,88,1850315.44,18425.57422
lstmfpai,D,3,100,1,350,350,350,"1,6,24",1,109,1857812.64,39648.92647
lstmfpai,D,3,100,1,96,96,96,"1,6,24",1,47,59679.52,39629.27838
lstmfpai,D,3,100,1,96,96,96,"1,6,24",1,80,53968.86,1618.40697
lstmfpai,D,3,100,1,96,96,96,"1,6,24",1,70,53959.48,1708.804181
lstmfpai,D,3,100,1,96,96,96,"1,6,24",1,62,54260.48,1727.806311
lstmfpai,D,3,100,1,96,96,96,"1,6,24",1,71,54162.36,1663.056412
lstmfpai,D,3,100,1,128,128,128,"1,6,24",1,52,128041.6,775.1356268
lstmfpai,D,3,100,1,128,128,128,"1,6,24",1,56,130736.58,15282.3218
lstmfpai,D,3,100,1,128,128,128,"1,6,24",1,57,131289.56,6424.309868
lstmfpai,D,3,100,1,128,128,128,"1,6,24",1,54,128542.94,672.356614
lstmfpai,D,3,100,1,128,128,128,"1,6,24",1,782,128933.24,842.2339475
lstmfpai,D,3,100,1,150,150,150,"1,6,24",1,45,190880.04,2160.674274
lstmfpai,D,3,100,1,150,150,150,"1,6,24",1,1416,190624.62,1590.168279
lstmfpai,D,3,100,1,150,150,150,"1,6,24",1,67,190631.04,1473.624687
lstmfpai,D,3,100,1,150,150,150,"1,6,24",1,60,194761.5,14207.56653
lstmfpai,D,3,100,1,150,150,150,"1,6,24",1,59,190761.08,1775.360987
lstmfpai,D,3,100,1,250,250,250,"1,6,24",1,65,694152.74,16487.29903
lstmfpai,D,3,100,1,250,250,250,"1,6,24",1,80,678686.6,2170.407142
lstmfpai,D,3,100,1,250,250,250,"1,6,24",1,77,674474.44,17608.47021
lstmfpai,D,3,100,1,250,250,250,"1,6,24",1,58,679234.46,1319.799018
lstmfpai,D,3,100,1,250,250,250,"1,6,24",1,66,685869.36,17923.72656
lstmfpai,D,3,100,1,300,300,300,"1,6,24",1,201,1314608.72,859699.6103
lstmfpai,D,3,100,1,300,300,300,"1,6,24",1,82,1185349.9,14884.52796
lstmfpai,D,3,100,1,300,300,300,"1,6,24",1,78,1184240.42,18795.7607
lstmfpai,D,3,100,1,300,300,300,"1,6,24",1,129,1154212.32,88244.74409
lstmfpai,D,3,100,1,300,300,300,"1,6,24",1,101,1220570.5,257588.4636
lstmfpai,D,3,100,1,200,200,200,"1,6,24",1,57,387152.14,26889.81489
lstmfpai,D,3,100,1,200,200,200,"1,6,24",1,91,378574.94,1580.126671
lstmfpai,D,3,100,1,200,200,200,"1,6,24",1,71,378390.3,1395.221663
lstmfpai,D,3,100,1,200,200,200,"1,6,24",1,70,382153.04,16277.67857
lstmfpai,D,3,100,1,200,200,200,"1,6,24",1,68,378059.3,1549.200662
lstmfpai,D,3,100,1,100,100,100,"1,6,24",1,166,166076.56,689531.1042
lstmfpai,D,3,100,1,100,100,100,"1,6,24",1,69,67620.38,1863.037078
lstmfpai,D,3,100,1,100,100,100,"1,6,24",1,91,67500.34,1543.018089
lstmfpai,D,3,100,1,100,100,100,"1,6,24",1,73,67648.42,1591.770751
lstmfpai,D,3,100,1,100,100,100,"1,6,24",1,79,67657.24,1540.196177
lstmfpai,D,3,100,1,256,256,256,"1,6,24",1,63,764250.12,21960.00886
lstmfpai,D,3,100,1,256,256,256,"1,6,24",1,77,751673.5,30058.76699
lstmfpai,D,3,100,1,256,256,256,"1,6,24",1,84,754452.16,24810.06954
lstmfpai,D,3,100,1,256,256,256,"1,6,24",1,70,757057.64,2889.178878
lstmfpai,D,3,100,1,256,256,256,"1,6,24",1,80,763520.1,22076.81845
lstmfpai,D,3,100,1,400,400,400,"1,6,24",1,982,2778306.22,354444.9132
lstmfpai,D,3,100,1,400,400,400,"1,6,24",1,99,2697880.18,46041.47411
lstmfpai,D,3,100,1,400,400,400,"1,6,24",1,94,2649225.78,38464.74127
lstmfpai,D,3,100,1,400,400,400,"1,6,24",1,112,2655412.62,261549.5982
lstmfpai,D,3,100,1,400,400,400,"1,6,24",1,112,2615845.48,38788.53814
lstmfpai,D,3,100,1,224,224,224,"1,6,24",1,57,746608.84,12857.30887
lstmfpai,D,3,100,1,224,224,224,"1,6,24",1,68,744309.48,6384.269616
lstmfpai,D,3,100,1,224,224,224,"1,6,24",1,88,797302.12,294246.0079
lstmfpai,D,3,100,1,224,224,224,"1,6,24",1,65,741942.68,859.0566789
lstmfpai,D,3,100,1,224,224,224,"1,6,24",1,62,744812.1,14731.03289
lstmfpai,D,3,100,1,64,64,64,"1,24,6",1,242,175686.56,847537.3526
lstmfpai,D,3,100,1,64,64,64,"1,24,6",1,63,56216.56,1946.553787
lstmfpai,D,3,100,1,64,64,64,"1,24,6",1,62,55378.84,1718.428833
lstmfpai,D,3,100,1,64,64,64,"1,24,6",1,61,55092.8,1768.468852
lstmfpai,D,3,100,1,64,64,64,"1,24,6",1,76,55676.9,1703.909543
lstmfpai,D,3,100,1,50,50,50,"1,24,6",1,284,101143.86,456723.8616
lstmfpai,D,3,100,1,50,50,50,"1,24,6",1,63,36129.84,1498.270808
lstmfpai,D,3,100,1,50,50,50,"1,24,6",1,61,36511.76,1507.639102
lstmfpai,D,3,100,1,50,50,50,"1,24,6",1,106,36279.58,1532.100115
lstmfpai,D,3,100,1,50,50,50,"1,24,6",1,81,39287.8,6323.871102
lstmfpai,D,3,100,1,288,288,288,"1,24,6",1,69,1094989.12,11602.57979
lstmfpai,D,3,100,1,288,288,288,"1,24,6",1,91,1094573.32,19729.83728
lstmfpai,D,3,100,1,288,288,288,"1,24,6",1,89,1100381.56,20036.31096
lstmfpai,D,3,100,1,288,288,288,"1,24,6",1,78,1092692.84,21406.9328
lstmfpai,D,3,100,1,288,288,288,"1,24,6",1,79,1148097.74,368019.265
lstmfpai,D,3,100,1,192,192,192,"1,24,6",1,52,376882.76,23062.7715
lstmfpai,D,3,100,1,192,192,192,"1,24,6",1,78,441209.94,317067.2756
lstmfpai,D,3,100,1,192,192,192,"1,24,6",1,71,376338,1810.427099
lstmfpai,D,3,100,1,192,192,192,"1,24,6",1,75,375677.84,1280.900439
lstmfpai,D,3,100,1,192,192,192,"1,24,6",1,73,378726.18,18808.84702
lstmfpai,D,3,100,1,160,160,160,"1,24,6",1,4963,288899.66,93648.99446
lstmfpai,D,3,100,1,160,160,160,"1,24,6",1,63,276626.96,1780.368287
lstmfpai,D,3,100,1,160,160,160,"1,24,6",1,6502,279455.78,24082.72813
lstmfpai,D,3,100,1,160,160,160,"1,24,6",1,77,280338.32,16546.00068
lstmfpai,D,3,100,1,160,160,160,"1,24,6",1,64,275301.72,2012.780952
lstmfpai,D,3,100,1,350,350,350,"1,24,6",1,88,1960170.12,29959.04191
lstmfpai,D,3,100,1,350,350,350,"1,24,6",1,82,1972682.14,29833.91127
lstmfpai,D,3,100,1,350,350,350,"1,24,6",1,84,1975694.22,29284.59487
lstmfpai,D,3,100,1,350,350,350,"1,24,6",1,100,2021058.02,204286.1115
lstmfpai,D,3,100,1,350,350,350,"1,24,6",1,86,1936485.62,18208.81678
lstmfpai,D,3,100,1,96,96,96,"1,24,6",1,221,129257.5,251385.3701
lstmfpai,D,3,100,1,96,96,96,"1,24,6",1,72,94517.88,1348.648429
lstmfpai,D,3,100,1,96,96,96,"1,24,6",1,59,94753.26,1312.671715
lstmfpai,D,3,100,1,96,96,96,"1,24,6",1,67,95212.3,1391.174098
lstmfpai,D,3,100,1,96,96,96,"1,24,6",1,61,94479.12,1290.185717
lstmfpai,D,3,100,1,128,128,128,"1,24,6",1,46,183218.62,14188.37029
lstmfpai,D,3,100,1,128,128,128,"1,24,6",1,59,182526.76,9780.976633
lstmfpai,D,3,100,1,128,128,128,"1,24,6",1,58,181428.42,1976.461354
lstmfpai,D,3,100,1,128,128,128,"1,24,6",1,55,182064.32,1891.271069
lstmfpai,D,3,100,1,128,128,128,"1,24,6",1,64,183369.02,1891.701525
lstmfpai,D,3,100,1,150,150,150,"1,24,6",1,221,354427.08,761790.094
lstmfpai,D,3,100,1,150,150,150,"1,24,6",1,78,248147.22,1438.679329
lstmfpai,D,3,100,1,150,150,150,"1,24,6",1,59,252128.24,14633.02618
lstmfpai,D,3,100,1,150,150,150,"1,24,6",1,73,247706.48,1168.205192
lstmfpai,D,3,100,1,150,150,150,"1,24,6",1,80,260344.82,86019.79873
lstmfpai,D,3,100,1,250,250,250,"1,24,6",1,471,920519.1,569295.5184
lstmfpai,D,3,100,1,250,250,250,"1,24,6",1,85,813894.66,118501.9587
lstmfpai,D,3,100,1,250,250,250,"1,24,6",1,82,797112.4,27769.72924
lstmfpai,D,3,100,1,250,250,250,"1,24,6",1,86,791230.3,5757.129244
lstmfpai,D,3,100,1,250,250,250,"1,24,6",1,89,794538.94,24996.21469
lstmfpai,D,3,100,1,300,300,300,"1,24,6",1,2307,1372932.52,699274.5145
lstmfpai,D,3,100,1,300,300,300,"1,24,6",1,92,1338753.54,321984.2
lstmfpai,D,3,100,1,300,300,300,"1,24,6",1,81,1282832.5,17687.92079
lstmfpai,D,3,100,1,300,300,300,"1,24,6",1,79,1278948.66,18314.44276
lstmfpai,D,3,100,1,300,300,300,"1,24,6",1,96,1252908.18,17925.11428
lstmfpai,D,3,100,1,200,200,200,"1,24,6",1,8437,534622.32,620442.8346
lstmfpai,D,3,100,1,200,200,200,"1,24,6",1,92,486906.14,275954.9365
lstmfpai,D,3,100,1,200,200,200,"1,24,6",1,68,453388.22,56607.48423
lstmfpai,D,3,100,1,200,200,200,"1,24,6",1,76,467161.18,140460.4388
lstmfpai,D,3,100,1,200,200,200,"1,24,6",1,68,449498.8,14599.73742
lstmfpai,D,3,100,1,100,100,100,"1,24,6",1,195,257736.66,1000461.319
